Date,Region,Sales
19/03/2018,south,1605
19/03/2018,east,1683
19/03/2018,west,1518
19/03/2018,north,1665
19/03/2018,south,1671
19/03/2018,east,1704
19/03/2018,west,1731
19/03/2018,north,1653
19/03/2018,south,1542
19/03/2018,east,1659
19/03/2018,west,1650
20/03/2018,north,1773
20/03/2018,south,1647
20/03/2018,east,1725
20/03/2018,west,1644
20/03/2018,north,1767
20/03/2018,south,1728
20/03/2018,east,1719
20/03/2018,west,1677
20/03/2018,north,1686
20/03/2018,south,1527
20/03/2018,east,1689
20/03/2018,west,1686
20/03/2018,north,1641
20/03/2018,south,1665
20/03/2018,east,1755
20/03/2018,west,1551
20/03/2018,north,1665
20/03/2018,south,1527
20/03/2018,east,1536
20/03/2018,west,1656
20/03/2018,north,1563
20/03/2018,south,1554
20/03/2018,east,1602
20/03/2018,west,1737
20/03/2018,north,1506
20/03/2018,south,1755
20/03/2018,east,1572
20/03/2018,west,1608
21/03/2018,north,1722
21/03/2018,south,1788
21/03/2018,east,1788
21/03/2018,west,1587
21/03/2018,north,1677
21/03/2018,south,1725
21/03/2018,east,1731
21/03/2018,west,1518
21/03/2018,north,1737
21/03/2018,south,1797
21/03/2018,east,1662
21/03/2018,west,1662
21/03/2018,north,1716
21/03/2018,south,1596
21/03/2018,east,1653
21/03/2018,west,1635
21/03/2018,north,1782
21/03/2018,south,1773
21/03/2018,east,1755
21/03/2018,west,1719
21/03/2018,north,1737
21/03/2018,south,1548
21/03/2018,east,1665
21/03/2018,west,1659
21/03/2018,north,1659
21/03/2018,south,1575
21/03/2018,east,1509
21/03/2018,west,1767
22/03/2018,north,1509
22/03/2018,south,1527
22/03/2018,east,1575
22/03/2018,west,1620
22/03/2018,north,1623
22/03/2018,south,1623
22/03/2018,east,1773
22/03/2018,west,1743
22/03/2018,north,1719
22/03/2018,south,1782
22/03/2018,east,1713
22/03/2018,west,1593
22/03/2018,north,1716
22/03/2018,south,1686
22/03/2018,east,1569
22/03/2018,west,1704
22/03/2018,north,1554
22/03/2018,south,1545
22/03/2018,east,1587
22/03/2018,west,1800
22/03/2018,north,1635
22/03/2018,south,1620
22/03/2018,east,1800
22/03/2018,west,1641
22/03/2018,north,1635
22/03/2018,south,1527
22/03/2018,east,1626
22/03/2018,west,1716
23/03/2018,north,1755
23/03/2018,south,1755
23/03/2018,east,1605
23/03/2018,west,1779
23/03/2018,north,1566
23/03/2018,south,1566
23/03/2018,east,1797
23/03/2018,west,1770
23/03/2018,north,1731
23/03/2018,south,1551
23/03/2018,east,1767
23/03/2018,west,1626
23/03/2018,north,1659
23/03/2018,south,1710
23/03/2018,east,1542
23/03/2018,west,1569
23/03/2018,north,1776
23/03/2018,south,1578
23/03/2018,east,1668
23/03/2018,west,1527
23/03/2018,north,1770
23/03/2018,south,1623
23/03/2018,east,1710
23/03/2018,west,1731
23/03/2018,north,1740
23/03/2018,south,1632
23/03/2018,east,1719
23/03/2018,west,1500
24/03/2018,north,1512
24/03/2018,south,1605
24/03/2018,east,1623
24/03/2018,west,1533
24/03/2018,north,1683
24/03/2018,south,1734
24/03/2018,east,1545
24/03/2018,west,1587
24/03/2018,north,1578
24/03/2018,south,1650
24/03/2018,east,1632
24/03/2018,west,1713
24/03/2018,north,1650
24/03/2018,south,1794
24/03/2018,east,1764
24/03/2018,west,1797
24/03/2018,north,1626
24/03/2018,south,1794
24/03/2018,east,1695
24/03/2018,west,1740
24/03/2018,north,1758
24/03/2018,south,1785
24/03/2018,east,1599
24/03/2018,west,1689
24/03/2018,north,1527
24/03/2018,south,1710
24/03/2018,east,1590
24/03/2018,west,1653
25/03/2018,north,1518
25/03/2018,south,1632
25/03/2018,east,1755
25/03/2018,west,1551
25/03/2018,north,1767
25/03/2018,south,1605
25/03/2018,east,1692
25/03/2018,west,1794
25/03/2018,north,1695
25/03/2018,south,1737
25/03/2018,east,1575
25/03/2018,west,1509
25/03/2018,north,1590
25/03/2018,south,1500
25/03/2018,east,1590
25/03/2018,west,1638
25/03/2018,north,1761
25/03/2018,south,1590
25/03/2018,east,1725
25/03/2018,west,1551
25/03/2018,north,1644
25/03/2018,south,1779
25/03/2018,east,1794
25/03/2018,west,1638
25/03/2018,north,1644
25/03/2018,south,1647
25/03/2018,east,1692
25/03/2018,west,1623
26/03/2018,north,1722
26/03/2018,south,1551
26/03/2018,east,1731
26/03/2018,west,1701
26/03/2018,north,1500
26/03/2018,south,1764
26/03/2018,east,1764
26/03/2018,west,1635
26/03/2018,north,1767
26/03/2018,south,1551
26/03/2018,east,1512
26/03/2018,west,1686
26/03/2018,north,1662
26/03/2018,south,1512
26/03/2018,east,1608
26/03/2018,west,1611
26/03/2018,north,1566
26/03/2018,south,1773
26/03/2018,east,1707
26/03/2018,west,1752
26/03/2018,north,1551
26/03/2018,south,1503
26/03/2018,east,1536
26/03/2018,west,1728
26/03/2018,north,1692
26/03/2018,south,1521
26/03/2018,east,1698
26/03/2018,west,1791
27/03/2018,north,1605
27/03/2018,south,1761
27/03/2018,east,1617
27/03/2018,west,1503
27/03/2018,north,1548
27/03/2018,south,1734
27/03/2018,east,1506
27/03/2018,west,1533
27/03/2018,north,1590
27/03/2018,south,1707
27/03/2018,east,1509
27/03/2018,west,1653
27/03/2018,north,1572
27/03/2018,south,1563
27/03/2018,east,1635
27/03/2018,west,1734
27/03/2018,north,1587
27/03/2018,south,1506
27/03/2018,east,1689
27/03/2018,west,1701
27/03/2018,north,1707
27/03/2018,south,1557
27/03/2018,east,1722
27/03/2018,west,1629
27/03/2018,north,1611
27/03/2018,south,1515
27/03/2018,east,1614
27/03/2018,west,1593
28/03/2018,north,1719
28/03/2018,south,1506
28/03/2018,east,1794
28/03/2018,west,1731
28/03/2018,north,1662
28/03/2018,south,1728
28/03/2018,east,1563
28/03/2018,west,1662
28/03/2018,north,1647
28/03/2018,south,1638
28/03/2018,east,1557
28/03/2018,west,1518
28/03/2018,north,1560
28/03/2018,south,1656
28/03/2018,east,1707
28/03/2018,west,1767
28/03/2018,north,1671
28/03/2018,south,1686
28/03/2018,east,1653
28/03/2018,west,1647
28/03/2018,north,1524
28/03/2018,south,1503
28/03/2018,east,1533
28/03/2018,west,1785
28/03/2018,north,1731
28/03/2018,south,1782
28/03/2018,east,1560
28/03/2018,west,1782
29/03/2018,north,1500
29/03/2018,south,1728
29/03/2018,east,1605
29/03/2018,west,1614
29/03/2018,north,1782
29/03/2018,south,1638
29/03/2018,east,1797
29/03/2018,west,1641
29/03/2018,north,1650
29/03/2018,south,1536
29/03/2018,east,1599
29/03/2018,west,1740
29/03/2018,north,1749
29/03/2018,south,1581
29/03/2018,east,1662
29/03/2018,west,1509
29/03/2018,north,1596
29/03/2018,south,1638
29/03/2018,east,1746
29/03/2018,west,1611
29/03/2018,north,1602
29/03/2018,south,1722
29/03/2018,east,1734
29/03/2018,west,1749
29/03/2018,north,1548
29/03/2018,south,1647
29/03/2018,east,1560
29/03/2018,west,1542
30/03/2018,north,1617
30/03/2018,south,1659
30/03/2018,east,1674
30/03/2018,west,1524
30/03/2018,north,1551
30/03/2018,south,1722
30/03/2018,east,1563
30/03/2018,west,1692
30/03/2018,north,1734
30/03/2018,south,1584
30/03/2018,east,1662
30/03/2018,west,1545
30/03/2018,north,1662
30/03/2018,south,1614
30/03/2018,east,1719
30/03/2018,west,1788
30/03/2018,north,1779
30/03/2018,south,1665
30/03/2018,east,1605
30/03/2018,west,1641
30/03/2018,north,1725
30/03/2018,south,1611
30/03/2018,east,1560
30/03/2018,west,1575
30/03/2018,north,1563
30/03/2018,south,1773
30/03/2018,east,1536
30/03/2018,west,1551
31/03/2018,north,1572
31/03/2018,south,1608
31/03/2018,east,1752
31/03/2018,west,1734
31/03/2018,north,1686
31/03/2018,south,1782
31/03/2018,east,1500
31/03/2018,west,1731
31/03/2018,north,1725
31/03/2018,south,1578
31/03/2018,east,1560
31/03/2018,west,1644
31/03/2018,north,1566
31/03/2018,south,1584
31/03/2018,east,1695
31/03/2018,west,1734
31/03/2018,north,1794
31/03/2018,south,1731
31/03/2018,east,1674
31/03/2018,west,1599
31/03/2018,north,1512
31/03/2018,south,1653
31/03/2018,east,1722
31/03/2018,west,1641
31/03/2018,north,1695
31/03/2018,south,1749
31/03/2018,east,1728
31/03/2018,west,1764
1/04/2018,north,1716
1/04/2018,south,1599
1/04/2018,east,1596
1/04/2018,west,1644
1/04/2018,north,1740
1/04/2018,south,1641
1/04/2018,east,1566
1/04/2018,west,1656
1/04/2018,north,1599
1/04/2018,south,1725
1/04/2018,east,1731
1/04/2018,west,1719
1/04/2018,north,1770
1/04/2018,south,1794
1/04/2018,east,1725
1/04/2018,west,1713
1/04/2018,north,1599
1/04/2018,south,1743
1/04/2018,east,1518
1/04/2018,west,1614
1/04/2018,north,1692
1/04/2018,south,1755
1/04/2018,east,1653
1/04/2018,west,1524
1/04/2018,north,1635
1/04/2018,south,1734
1/04/2018,east,1713
1/04/2018,west,1578
2/04/2018,north,1566
2/04/2018,south,1653
2/04/2018,east,1506
2/04/2018,west,1656
2/04/2018,north,1593
2/04/2018,south,1545
2/04/2018,east,1734
2/04/2018,west,1635
2/04/2018,north,1710
2/04/2018,south,1569
2/04/2018,east,1731
2/04/2018,west,1599
2/04/2018,north,1593
2/04/2018,south,1707
2/04/2018,east,1638
2/04/2018,west,1539
2/04/2018,north,1782
2/04/2018,south,1794
2/04/2018,east,1608
2/04/2018,west,1689
2/04/2018,north,1698
2/04/2018,south,1518
2/04/2018,east,1593
2/04/2018,west,1611
2/04/2018,north,1587
2/04/2018,south,1686
2/04/2018,east,1518
2/04/2018,west,1632
3/04/2018,north,1566
3/04/2018,south,1569
3/04/2018,east,1743
3/04/2018,west,1557
3/04/2018,north,1746
3/04/2018,south,1662
3/04/2018,east,1674
3/04/2018,west,1608
3/04/2018,north,1551
3/04/2018,south,1581
3/04/2018,east,1560
3/04/2018,west,1674
3/04/2018,north,1521
3/04/2018,south,1782
3/04/2018,east,1617
3/04/2018,west,1797
3/04/2018,north,1533
3/04/2018,south,1749
3/04/2018,east,1656
3/04/2018,west,1644
3/04/2018,north,1545
3/04/2018,south,1776
3/04/2018,east,1650
3/04/2018,west,1737
3/04/2018,north,1659
3/04/2018,south,1722
3/04/2018,east,1689
3/04/2018,west,1692
4/04/2018,north,1518
4/04/2018,south,1581
4/04/2018,east,1626
4/04/2018,west,1668
4/04/2018,north,1524
4/04/2018,south,1797
4/04/2018,east,1542
4/04/2018,west,1653
4/04/2018,north,1677
4/04/2018,south,1524
4/04/2018,east,1692
4/04/2018,west,1704
4/04/2018,north,1647
4/04/2018,south,1671
4/04/2018,east,1563
4/04/2018,west,1650
4/04/2018,north,1563
4/04/2018,south,1680
4/04/2018,east,1728
4/04/2018,west,1680
4/04/2018,north,1683
4/04/2018,south,1638
4/04/2018,east,1545
4/04/2018,west,1671
4/04/2018,north,1701
4/04/2018,south,1515
4/04/2018,east,1764
4/04/2018,west,1668
5/04/2018,north,1677
5/04/2018,south,1752
5/04/2018,east,1635
5/04/2018,west,1605
5/04/2018,north,1635
5/04/2018,south,1596
5/04/2018,east,1608
5/04/2018,west,1779
5/04/2018,north,1776
5/04/2018,south,1635
5/04/2018,east,1791
5/04/2018,west,1779
5/04/2018,north,1746
5/04/2018,south,1545
5/04/2018,east,1767
5/04/2018,west,1731
5/04/2018,north,1734
5/04/2018,south,1509
5/04/2018,east,1686
5/04/2018,west,1797
5/04/2018,north,1566
5/04/2018,south,1557
5/04/2018,east,1797
5/04/2018,west,1755
5/04/2018,north,1650
5/04/2018,south,1500
5/04/2018,east,1554
5/04/2018,west,1734
6/04/2018,north,1701
6/04/2018,south,1782
6/04/2018,east,1797
6/04/2018,west,1557
6/04/2018,north,1668
6/04/2018,south,1575
6/04/2018,east,1608
6/04/2018,west,1527
6/04/2018,north,1518
6/04/2018,south,1509
6/04/2018,east,1767
6/04/2018,west,1557
6/04/2018,north,1605
6/04/2018,south,1686
6/04/2018,east,1656
6/04/2018,west,1653
6/04/2018,north,1722
6/04/2018,south,1593
6/04/2018,east,1557
6/04/2018,west,1710
6/04/2018,north,1785
6/04/2018,south,1710
6/04/2018,east,1653
6/04/2018,west,1572
6/04/2018,north,1512
6/04/2018,south,1794
6/04/2018,east,1569
6/04/2018,west,1608
7/04/2018,north,1623
7/04/2018,south,1791
7/04/2018,east,1785
7/04/2018,west,1629
7/04/2018,north,1539
7/04/2018,south,1626
7/04/2018,east,1695
7/04/2018,west,1518
7/04/2018,north,1530
7/04/2018,south,1683
7/04/2018,east,1662
7/04/2018,west,1632
7/04/2018,north,1614
7/04/2018,south,1605
7/04/2018,east,1662
7/04/2018,west,1713
7/04/2018,north,1749
7/04/2018,south,1713
7/04/2018,east,1716
7/04/2018,west,1557
7/04/2018,north,1605
7/04/2018,south,1635
7/04/2018,east,1518
7/04/2018,west,1632
7/04/2018,north,1713
7/04/2018,south,1779
7/04/2018,east,1743
7/04/2018,west,1575
8/04/2018,north,1728
8/04/2018,south,1719
8/04/2018,east,1755
8/04/2018,west,1617
8/04/2018,north,1542
8/04/2018,south,1626
8/04/2018,east,1509
8/04/2018,west,1638
8/04/2018,north,1581
8/04/2018,south,1680
8/04/2018,east,1569
8/04/2018,west,1635
8/04/2018,north,1539
8/04/2018,south,1587
8/04/2018,east,1593
8/04/2018,west,1581
8/04/2018,north,1515
8/04/2018,south,1611
8/04/2018,east,1644
8/04/2018,west,1794
8/04/2018,north,1500
8/04/2018,south,1737
8/04/2018,east,1722
8/04/2018,west,1764
8/04/2018,north,1530
8/04/2018,south,1602
8/04/2018,east,1524
8/04/2018,west,1770
9/04/2018,north,1596
9/04/2018,south,1668
9/04/2018,east,1584
9/04/2018,west,1713
9/04/2018,north,1569
9/04/2018,south,1686
9/04/2018,east,1647
9/04/2018,west,1509
9/04/2018,north,1590
9/04/2018,south,1650
9/04/2018,east,1557
9/04/2018,west,1575
9/04/2018,north,1773
9/04/2018,south,1629
9/04/2018,east,1524
9/04/2018,west,1512
9/04/2018,north,1521
9/04/2018,south,1653
9/04/2018,east,1584
9/04/2018,west,1713
9/04/2018,north,1683
9/04/2018,south,1749
9/04/2018,east,1545
9/04/2018,west,1629
9/04/2018,north,1533
9/04/2018,south,1587
9/04/2018,east,1671
9/04/2018,west,1650
10/04/2018,north,1668
10/04/2018,south,1674
10/04/2018,east,1728
10/04/2018,west,1518
10/04/2018,north,1554
10/04/2018,south,1719
10/04/2018,east,1746
10/04/2018,west,1665
10/04/2018,north,1503
10/04/2018,south,1692
10/04/2018,east,1725
10/04/2018,west,1764
10/04/2018,north,1710
10/04/2018,south,1635
10/04/2018,east,1764
10/04/2018,west,1758
10/04/2018,north,1740
10/04/2018,south,1776
10/04/2018,east,1740
10/04/2018,west,1620
10/04/2018,north,1566
10/04/2018,south,1704
10/04/2018,east,1578
10/04/2018,west,1503
10/04/2018,north,1602
10/04/2018,south,1791
10/04/2018,east,1752
10/04/2018,west,1800
11/04/2018,north,1719
11/04/2018,south,1767
11/04/2018,east,1500
11/04/2018,west,1623
11/04/2018,north,1665
11/04/2018,south,1800
11/04/2018,east,1731
11/04/2018,west,1542
11/04/2018,north,1575
11/04/2018,south,1548
11/04/2018,east,1797
11/04/2018,west,1521
11/04/2018,north,1560
11/04/2018,south,1521
11/04/2018,east,1605
11/04/2018,west,1740
11/04/2018,north,1617
11/04/2018,south,1743
11/04/2018,east,1629
11/04/2018,west,1749
11/04/2018,north,1512
11/04/2018,south,1746
11/04/2018,east,1530
11/04/2018,west,1611
11/04/2018,north,1569
11/04/2018,south,1689
11/04/2018,east,1557
11/04/2018,west,1560
12/04/2018,north,1650
12/04/2018,south,1695
12/04/2018,east,1620
12/04/2018,west,1644
12/04/2018,north,1800
12/04/2018,south,1515
12/04/2018,east,1785
12/04/2018,west,1650
12/04/2018,north,1797
12/04/2018,south,1641
12/04/2018,east,1665
12/04/2018,west,1767
12/04/2018,north,1500
12/04/2018,south,1788
12/04/2018,east,1725
12/04/2018,west,1557
12/04/2018,north,1503
12/04/2018,south,1518
12/04/2018,east,1650
12/04/2018,west,1614
12/04/2018,north,1743
12/04/2018,south,1524
12/04/2018,east,1761
12/04/2018,west,1743
12/04/2018,north,1563
12/04/2018,south,1716
12/04/2018,east,1560
12/04/2018,west,1614
13/04/2018,north,1617
13/04/2018,south,1761
13/04/2018,east,1635
13/04/2018,west,1614
13/04/2018,north,1509
13/04/2018,south,1650
13/04/2018,east,1755
13/04/2018,west,1569
13/04/2018,north,1605
13/04/2018,south,1695
13/04/2018,east,1662
13/04/2018,west,1605
13/04/2018,north,1731
13/04/2018,south,1590
13/04/2018,east,1620
13/04/2018,west,1752
13/04/2018,north,1533
13/04/2018,south,1737
13/04/2018,east,1608
13/04/2018,west,1662
13/04/2018,north,1797
13/04/2018,south,1728
13/04/2018,east,1686
13/04/2018,west,1650
13/04/2018,north,1695
13/04/2018,south,1752
13/04/2018,east,1785
13/04/2018,west,1668
14/04/2018,north,1515
14/04/2018,south,1683
14/04/2018,east,1794
14/04/2018,west,1533
14/04/2018,north,1599
14/04/2018,south,1761
14/04/2018,east,1761
14/04/2018,west,1722
14/04/2018,north,1626
14/04/2018,south,1668
14/04/2018,east,1641
14/04/2018,west,1740
14/04/2018,north,1650
14/04/2018,south,1623
14/04/2018,east,1653
14/04/2018,west,1773
14/04/2018,north,1788
14/04/2018,south,1581
14/04/2018,east,1677
14/04/2018,west,1569
14/04/2018,north,1791
14/04/2018,south,1617
14/04/2018,east,1638
14/04/2018,west,1542
14/04/2018,north,1590
14/04/2018,south,1704
14/04/2018,east,1680
14/04/2018,west,1527
15/04/2018,north,1635
15/04/2018,south,1755
15/04/2018,east,1560
15/04/2018,west,1533
15/04/2018,north,1599
15/04/2018,south,1677
15/04/2018,east,1581
15/04/2018,west,1680
15/04/2018,north,1692
15/04/2018,south,1644
15/04/2018,east,1716
15/04/2018,west,1761
15/04/2018,north,1716
15/04/2018,south,1764
15/04/2018,east,1677
15/04/2018,west,1605
15/04/2018,north,1680
15/04/2018,south,1695
15/04/2018,east,1548
15/04/2018,west,1689
15/04/2018,north,1755
15/04/2018,south,1707
15/04/2018,east,1557
15/04/2018,west,1644
15/04/2018,north,1719
15/04/2018,south,1680
15/04/2018,east,1581
15/04/2018,west,1749
16/04/2018,north,1602
16/04/2018,south,1704
16/04/2018,east,1602
16/04/2018,west,1554
16/04/2018,north,1632
16/04/2018,south,1560
16/04/2018,east,1647
16/04/2018,west,1560
16/04/2018,north,1662
16/04/2018,south,1545
16/04/2018,east,1614
16/04/2018,west,1746
16/04/2018,north,1713
16/04/2018,south,1668
16/04/2018,east,1503
16/04/2018,west,1758
16/04/2018,north,1656
16/04/2018,south,1560
16/04/2018,east,1710
16/04/2018,west,1677
16/04/2018,north,1782
16/04/2018,south,1665
16/04/2018,east,1782
16/04/2018,west,1797
16/04/2018,north,1698
16/04/2018,south,1689
16/04/2018,east,1623
16/04/2018,west,1767
17/04/2018,north,1635
17/04/2018,south,1563
17/04/2018,east,1785
17/04/2018,west,1521
17/04/2018,north,1728
17/04/2018,south,1515
17/04/2018,east,1548
17/04/2018,west,1677
17/04/2018,north,1587
17/04/2018,south,1719
17/04/2018,east,1587
17/04/2018,west,1773
17/04/2018,north,1557
17/04/2018,south,1680
17/04/2018,east,1773
17/04/2018,west,1509
17/04/2018,north,1602
17/04/2018,south,1794
17/04/2018,east,1764
17/04/2018,west,1785
17/04/2018,north,1662
17/04/2018,south,1563
17/04/2018,east,1671
17/04/2018,west,1533
17/04/2018,north,1587
17/04/2018,south,1512
17/04/2018,east,1536
17/04/2018,west,1566
18/04/2018,north,1767
18/04/2018,south,1614
18/04/2018,east,1776
18/04/2018,west,1728
18/04/2018,north,1614
18/04/2018,south,1572
18/04/2018,east,1614
18/04/2018,west,1734
18/04/2018,north,1566
18/04/2018,south,1632
18/04/2018,east,1785
18/04/2018,west,1770
18/04/2018,north,1725
18/04/2018,south,1542
18/04/2018,east,1677
18/04/2018,west,1533
18/04/2018,north,1578
18/04/2018,south,1713
18/04/2018,east,1776
18/04/2018,west,1515
18/04/2018,north,1587
18/04/2018,south,1770
18/04/2018,east,1773
18/04/2018,west,1671
18/04/2018,north,1704
18/04/2018,south,1545
18/04/2018,east,1671
18/04/2018,west,1800
19/04/2018,north,1611
19/04/2018,south,1797
19/04/2018,east,1623
19/04/2018,west,1776
19/04/2018,north,1677
19/04/2018,south,1800
19/04/2018,east,1794
19/04/2018,west,1686
19/04/2018,north,1671
19/04/2018,south,1635
19/04/2018,east,1740
19/04/2018,west,1671
19/04/2018,north,1671
19/04/2018,south,1770
19/04/2018,east,1773
19/04/2018,west,1581
19/04/2018,north,1533
19/04/2018,south,1650
19/04/2018,east,1536
19/04/2018,west,1548
19/04/2018,north,1785
19/04/2018,south,1614
19/04/2018,east,1569
19/04/2018,west,1800
19/04/2018,north,1644
19/04/2018,south,1659
19/04/2018,east,1659
19/04/2018,west,1644
20/04/2018,north,1656
20/04/2018,south,1566
20/04/2018,east,1686
20/04/2018,west,1677
20/04/2018,north,1770
20/04/2018,south,1689
20/04/2018,east,1704
20/04/2018,west,1800
20/04/2018,north,1782
20/04/2018,south,1746
20/04/2018,east,1527
20/04/2018,west,1581
20/04/2018,north,1518
20/04/2018,south,1554
20/04/2018,east,1548
20/04/2018,west,1533
20/04/2018,north,1791
20/04/2018,south,1578
20/04/2018,east,1779
20/04/2018,west,1704
20/04/2018,north,1587
20/04/2018,south,1593
20/04/2018,east,1644
20/04/2018,west,1680
20/04/2018,north,1614
20/04/2018,south,1704
20/04/2018,east,1797
20/04/2018,west,1770
21/04/2018,north,1605
21/04/2018,south,1686
21/04/2018,east,1794
21/04/2018,west,1713
21/04/2018,north,1755
21/04/2018,south,1500
21/04/2018,east,1632
21/04/2018,west,1800
21/04/2018,north,1800
21/04/2018,south,1650
21/04/2018,east,1704
21/04/2018,west,1590
21/04/2018,north,1779
21/04/2018,south,1554
21/04/2018,east,1635
21/04/2018,west,1608
21/04/2018,north,1791
21/04/2018,south,1779
21/04/2018,east,1527
21/04/2018,west,1689
21/04/2018,north,1782
21/04/2018,south,1662
21/04/2018,east,1620
21/04/2018,west,1692
21/04/2018,north,1551
21/04/2018,south,1620
21/04/2018,east,1725
21/04/2018,west,1602
22/04/2018,north,1518
22/04/2018,south,1761
22/04/2018,east,1539
22/04/2018,west,1614
22/04/2018,north,1548
22/04/2018,south,1551
22/04/2018,east,1722
22/04/2018,west,1662
22/04/2018,north,1509
22/04/2018,south,1773
22/04/2018,east,1767
22/04/2018,west,1581
22/04/2018,north,1626
22/04/2018,south,1734
22/04/2018,east,1761
22/04/2018,west,1659
22/04/2018,north,1638
22/04/2018,south,1539
22/04/2018,east,1782
22/04/2018,west,1728
22/04/2018,north,1746
